run_id,git_commit,dirty,scene,scene_sha256,builder,layout,mode,ray_set,ray_seed,rayset_hash,query_kind,ratio_bin,candidate_count,relevant_hit_count,false_positive_count,invalid_count,probe_node_steps,probe_prim_steps,probe_box_tests,probe_tri_tests,false_positive_node_steps,false_positive_prim_steps,false_positive_box_tests,false_positive_tri_tests,source_analytic,source_steps
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,primary,A,10987038489570991087,closest_improves_incumbent,raw_gt_1,184089,82996,101093,0,1560790,344866,3121580,344866,582627,92617,1165254,92617,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,primary,A,10987038489570991087,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,17188299529979814759,any_occluder_in_range,q_00_10,595,1,594,0,24,610,48,610,24,609,48,609,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,17188299529979814759,any_occluder_in_range,q_10_20,2680,58,2622,0,357,2908,714,2908,340,2847,680,2847,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,17188299529979814759,any_occluder_in_range,q_20_30,9106,232,8874,0,1832,9854,3664,9854,1766,9610,3532,9610,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,17188299529979814759,any_occluder_in_range,q_30_40,21003,414,20589,0,9946,23118,19892,23118,9739,22659,19478,22659,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,17188299529979814759,any_occluder_in_range,q_40_50,25298,967,24331,0,27228,30849,54456,30849,26739,29718,53478,29718,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,17188299529979814759,any_occluder_in_range,q_50_60,24142,632,23510,0,67926,36863,135852,36863,65881,35703,131762,35703,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,17188299529979814759,any_occluder_in_range,q_60_70,37920,1330,36590,0,121714,54934,243428,54934,115685,52283,231370,52283,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,17188299529979814759,any_occluder_in_range,q_70_80,41662,1391,40271,0,152912,61020,305824,61020,145475,57994,290950,57994,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,17188299529979814759,any_occluder_in_range,q_80_90,35241,1283,33958,0,152180,53980,304360,53980,145844,51304,291688,51304,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,17188299529979814759,any_occluder_in_range,q_90_100,39391,1844,37547,0,256651,64353,513302,64353,241843,59861,483686,59861,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,17188299529979814759,any_occluder_in_range,raw_gt_1,81232,6043,75189,0,677805,129460,1355610,129460,623877,114620,1247754,114620,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,A,17188299529979814759,any_occluder_in_range,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,9827210729155945564,any_occluder_in_range,q_00_10,694,0,694,0,28,712,56,712,28,712,56,712,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,9827210729155945564,any_occluder_in_range,q_10_20,2625,52,2573,0,383,2877,766,2877,374,2824,748,2824,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,9827210729155945564,any_occluder_in_range,q_20_30,9084,256,8828,0,1770,9867,3540,9867,1681,9594,3362,9594,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,9827210729155945564,any_occluder_in_range,q_30_40,20895,445,20450,0,9707,23047,19414,23047,9507,22537,19014,22537,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,9827210729155945564,any_occluder_in_range,q_40_50,25146,920,24226,0,26493,30720,52986,30720,26005,29639,52010,29639,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,9827210729155945564,any_occluder_in_range,q_50_60,24290,661,23629,0,67643,37109,135286,37109,65554,35819,131108,35819,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,9827210729155945564,any_occluder_in_range,q_60_70,37229,1324,35905,0,119628,53951,239256,53951,113809,51262,227618,51262,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,9827210729155945564,any_occluder_in_range,q_70_80,41757,1425,40332,0,153705,61206,307410,61206,146162,58131,292324,58131,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,9827210729155945564,any_occluder_in_range,q_80_90,35599,1195,34404,0,153149,54760,306298,54760,147086,52191,294172,52191,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,9827210729155945564,any_occluder_in_range,q_90_100,39325,1904,37421,0,255819,64099,511638,64099,240705,59438,481410,59438,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,9827210729155945564,any_occluder_in_range,raw_gt_1,81024,6131,74893,0,675400,129276,1350800,129276,620804,114167,1241608,114167,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,shadow_ao,B,9827210729155945564,any_occluder_in_range,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,1710634021748462773,closest_improves_incumbent,q_00_10,574,1,573,0,25,590,50,590,25,589,50,589,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,1710634021748462773,closest_improves_incumbent,q_10_20,2870,76,2794,0,346,3116,692,3116,329,3034,658,3034,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,1710634021748462773,closest_improves_incumbent,q_20_30,9692,287,9405,0,1854,10497,3708,10497,1785,10176,3570,10176,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,1710634021748462773,closest_improves_incumbent,q_30_40,22605,710,21895,0,10204,24836,20408,24836,9909,23996,19818,23996,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,1710634021748462773,closest_improves_incumbent,q_40_50,27457,1539,25918,0,28094,33326,56188,33326,27347,31426,54694,31426,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,1710634021748462773,closest_improves_incumbent,q_50_60,25393,996,24397,0,71110,39171,142220,39171,67664,36841,135328,36841,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,1710634021748462773,closest_improves_incumbent,q_60_70,40213,2101,38112,0,129157,59786,258314,59786,119499,54331,238998,54331,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,1710634021748462773,closest_improves_incumbent,q_70_80,44365,2523,41842,0,163204,66718,326408,66718,149829,59883,299658,59883,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,1710634021748462773,closest_improves_incumbent,q_80_90,37608,2428,35180,0,162767,59698,325534,59698,150299,53133,300598,53133,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,1710634021748462773,closest_improves_incumbent,q_90_100,41041,3272,37769,0,275318,71412,550636,71412,242659,60386,485318,60386,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,1710634021748462773,closest_improves_incumbent,raw_gt_1,84327,10103,74224,0,726632,148625,1453264,148625,617697,114413,1235394,114413,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,A,1710634021748462773,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,8948660026651399054,closest_improves_incumbent,q_00_10,636,0,636,0,36,652,72,652,36,652,72,652,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,8948660026651399054,closest_improves_incumbent,q_10_20,2823,57,2766,0,363,3087,726,3087,357,3028,714,3028,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,8948660026651399054,closest_improves_incumbent,q_20_30,9635,281,9354,0,1729,10450,3458,10450,1684,10154,3368,10154,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,8948660026651399054,closest_improves_incumbent,q_30_40,22548,758,21790,0,10080,24824,20160,24824,9761,23922,19522,23922,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,8948660026651399054,closest_improves_incumbent,q_40_50,27306,1532,25774,0,27477,33205,54954,33205,26656,31258,53312,31258,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,8948660026651399054,closest_improves_incumbent,q_50_60,25600,1072,24528,0,70953,39477,141906,39477,67553,36903,135106,36903,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,8948660026651399054,closest_improves_incumbent,q_60_70,39643,2209,37434,0,127616,59012,255232,59012,117902,53339,235804,53339,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,8948660026651399054,closest_improves_incumbent,q_70_80,44476,2536,41940,0,163968,66750,327936,66750,150680,60028,301360,60028,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,8948660026651399054,closest_improves_incumbent,q_80_90,37913,2228,35685,0,163305,60074,326610,60074,151661,54045,303322,54045,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,8948660026651399054,closest_improves_incumbent,q_90_100,41129,3414,37715,0,275112,71267,550224,71267,241755,59930,483510,59930,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,8948660026651399054,closest_improves_incumbent,raw_gt_1,83997,10148,73849,0,723823,147914,1447646,147914,614365,113600,1228730,113600,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,diffuse_1,B,8948660026651399054,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,A,3307960432993414594,closest_improves_incumbent,q_00_10,13911,323,13588,0,150,14003,300,14003,139,13672,278,13672,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,A,3307960432993414594,closest_improves_incumbent,q_10_20,37184,3802,33382,0,4213,40635,8426,40635,3745,36406,7490,36406,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,A,3307960432993414594,closest_improves_incumbent,q_20_30,117808,21842,95966,0,24456,131379,48912,131379,18603,105889,37206,105889,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,A,3307960432993414594,closest_improves_incumbent,q_30_40,215219,51539,163680,0,111095,230607,222190,230607,77303,167345,154606,167345,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,A,3307960432993414594,closest_improves_incumbent,q_40_50,280176,91911,188265,0,299537,339659,599074,339659,193919,205180,387838,205180,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,A,3307960432993414594,closest_improves_incumbent,q_50_60,298247,99296,198951,0,804927,451357,1609854,451357,464345,224196,928690,224196,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,A,3307960432993414594,closest_improves_incumbent,q_60_70,392803,158663,234140,0,1291526,631411,2583052,631411,635529,258047,1271058,258047,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,A,3307960432993414594,closest_improves_incumbent,q_70_80,421487,200902,220585,0,1773344,744725,3546688,744725,717351,234527,1434702,234527,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,A,3307960432993414594,closest_improves_incumbent,q_80_90,338986,170300,168686,0,1689979,591726,3379958,591726,666841,161034,1333682,161034,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,A,3307960432993414594,closest_improves_incumbent,q_90_100,326873,155103,171770,0,2204574,555621,4409148,555621,828348,136933,1656696,136933,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,A,3307960432993414594,closest_improves_incumbent,raw_gt_1,798387,368846,429541,0,7090837,1462858,14181674,1462858,2353260,324984,4706520,324984,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,A,3307960432993414594,closest_improves_incumbent,invalid,0,0,0,0,0,0,0,0,0,0,0,0,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,B,10290446660012155608,closest_improves_incumbent,q_00_10,13839,337,13502,0,171,13945,342,13945,165,13603,330,13603,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,B,10290446660012155608,closest_improves_incumbent,q_10_20,38248,3902,34346,0,4270,41741,8540,41741,3819,37447,7638,37447,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,B,10290446660012155608,closest_improves_incumbent,q_20_30,118251,21871,96380,0,24601,131977,49202,131977,18812,106551,37624,106551,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,B,10290446660012155608,closest_improves_incumbent,q_30_40,214574,51186,163388,0,114078,231434,228156,231434,79447,168097,158894,168097,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,B,10290446660012155608,closest_improves_incumbent,q_40_50,281335,92863,188472,0,303310,342452,606620,342452,195156,206027,390312,206027,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,B,10290446660012155608,closest_improves_incumbent,q_50_60,297750,99834,197916,0,805948,451392,1611896,451392,461688,222459,923376,222459,S-analytic,S-probe-counterfactual
d1_dev_2026_08_31,27b7732,1,teapot.obj,2135dfb46c005448ad3fcd2ca75a31204df91248bbbcb18965838af40df1c234,binned_sah,bvh2/slot32_aos,robust,incoherent,B,10290446660012155608,closest_improves_incumbent,q_60_70,393053,158718,234335,0,1294318,632335,2588636,632335,636922,258881,1273844,258881,S-analytic,S-probe-counterfactual
